n,p
264,0.4962121212121212
265,0.5320754716981132
266,0.5075187969924811
267,0.5355805243445693
268,0.4664179104477612
269,0.449814126394052
270,0.5037037037037037
271,0.4575645756457565
272,0.4411764705882353
273,0.4615384615384615
274,0.4890510948905109
275,0.4945454545454545
276,0.4456521739130435
277,0.444043321299639
278,0.4820143884892086
279,0.4946236559139785
280,0.55
281,0.4946619217081851
282,0.5070921985815603
283,0.508833922261484
284,0.4964788732394366
285,0.4771929824561404
286,0.493006993006993
287,0.5226480836236934
288,0.513888888888889
289,0.5847750865051903
290,0.5103448275862069
291,0.5120274914089347
292,0.5410958904109588
293,0.5221843003412969
294,0.4659863945578231
295,0.488135593220339
296,0.5067567567567568
297,0.5016835016835017
298,0.5134228187919463
299,0.5284280936454849
300,0.4766666666666667
301,0.4983388704318937
302,0.5033112582781457
303,0.495049504950495
304,0.4769736842105263
305,0.4983606557377049
306,0.5261437908496732
307,0.5276872964169381
308,0.5292207792207791
309,0.5210355987055016
310,0.532258064516129
311,0.5305466237942122
312,0.5352564102564104
313,0.5303514376996805
314,0.554140127388535
315,0.5682539682539683
316,0.5284810126582278
317,0.583596214511041
318,0.5408805031446541
319,0.4827586206896552
320,0.578125
321,0.5420560747663551
322,0.5372670807453416
323,0.4891640866873065
324,0.5
325,0.52
326,0.4907975460122699
327,0.5076452599388379
328,0.5609756097560976
329,0.5319148936170213
330,0.496969696969697
331,0.5045317220543807
332,0.4608433734939759
333,0.4474474474474474
334,0.4311377245508982
335,0.5014925373134328
336,0.4910714285714286
337,0.5281899109792285
338,0.5236686390532544
339,0.5132743362831858
340,0.5264705882352941
341,0.4809384164222874
342,0.4883040935672515
343,0.5043731778425656
344,0.5377906976744186
345,0.463768115942029
346,0.5173410404624277
347,0.5129682997118156
348,0.4827586206896552
349,0.501432664756447
350,0.4514285714285714
351,0.4957264957264957
352,0.4801136363636364
353,0.5070821529745042
354,0.5056497175141244
355,0.4732394366197183
356,0.5168539325842697
357,0.4929971988795518
358,0.4804469273743017
359,0.4874651810584958
360,0.5055555555555556
361,0.4930747922437673
362,0.4613259668508287
363,0.4793388429752066
364,0.4862637362637363
365,0.4849315068493151
366,0.4890710382513661
367,0.4741144414168937
368,0.4945652173913043
369,0.5040650406504065
370,0.4756756756756757
371,0.4959568733153639
372,0.5026881720430108
373,0.4798927613941019
374,0.5347593582887701
375,0.464
376,0.523936170212766
377,0.5411140583554377
378,0.4841269841269841
379,0.4960422163588391
380,0.4684210526315789
381,0.4855643044619423
382,0.4790575916230366
383,0.4725848563968668
384,0.5286458333333333
385,0.4571428571428571
386,0.4740932642487047
387,0.4780361757105943
388,0.5128865979381443
389,0.4858611825192802
390,0.4769230769230769
391,0.5089514066496164
392,0.4821428571428571
393,0.5038167938931298
394,0.5177664974619289
395,0.5291139240506328
396,0.5404040404040404
397,0.5314861460957179
398,0.5376884422110553
399,0.5037593984962406
400,0.5125
401,0.4713216957605985
402,0.5124378109452736
403,0.531017369727047
404,0.4777227722772277
405,0.5234567901234568
406,0.5172413793103448
407,0.5135135135135135
408,0.4901960784313725
409,0.4914425427872861
410,0.524390243902439
411,0.5231143552311436
412,0.4757281553398058
413,0.486682808716707
414,0.4589371980676329
415,0.4939759036144578
416,0.5168269230769231
417,0.4892086330935252
418,0.4952153110047847
419,0.4701670644391408
420,0.4857142857142857
421,0.4584323040380048
422,0.490521327014218
423,0.4657210401891253
424,0.4339622641509434
425,0.44
426,0.4906103286384977
427,0.540983606557377
428,0.4626168224299065
429,0.4988344988344988
430,0.5209302325581395
431,0.5150812064965197
432,0.4768518518518519
433,0.4988452655889145
434,0.4884792626728111
435,0.5379310344827586
436,0.5091743119266054
437,0.482837528604119
438,0.4611872146118721
439,0.4510250569476082
440,0.4613636363636364
441,0.4625850340136054
442,0.4638009049773756
443,0.4559819413092551
444,0.481981981981982
445,0.5033707865168539
446,0.468609865470852
447,0.4630872483221477
448,0.453125
449,0.5211581291759465
450,0.5266666666666667
451,0.5210643015521064
452,0.5221238938053097
453,0.4878587196467991
454,0.5176211453744493
455,0.432967032967033
456,0.4912280701754386
457,0.5054704595185996
458,0.4912663755458515
459,0.5054466230936819
460,0.558695652173913
461,0.5010845986984817
462,0.538961038961039
463,0.5161987041036717
464,0.521551724137931
465,0.5075268817204301
466,0.4592274678111588
467,0.4967880085653105
468,0.4679487179487179
469,0.4669509594882729
470,0.4787234042553191
471,0.4543524416135881
472,0.5084745762711864
473,0.4862579281183932
474,0.5358649789029536
475,0.4652631578947368
476,0.4852941176470588
477,0.4989517819706499
478,0.497907949790795
479,0.534446764091858
480,0.5333333333333333
481,0.525987525987526
482,0.4937759336099585
483,0.5175983436853002
484,0.5165289256198347
485,0.5175257731958763
486,0.4691358024691358
487,0.5195071868583162
488,0.4774590163934426
489,0.5112474437627812
490,0.4959183673469388
491,0.4989816700610998
492,0.5264227642276423
493,0.5354969574036511
494,0.4797570850202429
495,0.4707070707070707
496,0.4657258064516129
497,0.5070422535211268
498,0.4618473895582329
499,0.4589178356713427
500,0.46
501,0.4530938123752495
502,0.4422310756972112
503,0.4433399602385686
504,0.4821428571428571
505,0.4811881188118812
506,0.4644268774703557
507,0.4595660749506903
508,0.484251968503937
509,0.512770137524558
510,0.4901960784313725
511,0.4970645792563601
512,0.46484375
513,0.4892787524366472
514,0.4766536964980545
515,0.4699029126213592
516,0.4941860465116279
517,0.4680851063829787
518,0.4922779922779923
519,0.5414258188824663
520,0.4769230769230769
521,0.4990403071017274
522,0.5
523,0.5372848948374761
524,0.4675572519083969
525,0.4495238095238095
526,0.4695817490494297
527,0.5142314990512334
528,0.4715909090909091
529,0.5482041587901701
530,0.5264150943396226
531,0.5593220338983051
532,0.5676691729323308
533,0.5534709193245779
534,0.5449438202247191
535,0.5551401869158878
536,0.5597014925373134
537,0.5735567970204842
538,0.5185873605947955
539,0.5324675324675325
540,0.5203703703703704
541,0.5046210720887246
542,0.5055350553505535
543,0.4935543278084715
544,0.5
545,0.4972477064220183
546,0.5
547,0.469835466179159
548,0.4981751824817518
549,0.4990892531876138
550,0.4745454545454545
551,0.4954627949183303
552,0.4800724637681159
553,0.4864376130198915
554,0.516245487364621
555,0.5135135135135135
556,0.4712230215827338
557,0.4721723518850987
558,0.517921146953405
559,0.5116279069767442
560,0.5178571428571429
561,0.4491978609625668
562,0.4733096085409253
563,0.4991119005328597
564,0.4929078014184397
565,0.4601769911504425
566,0.4893992932862191
567,0.5149911816578483
568,0.4982394366197183
569,0.500878734622144
570,0.4859649122807018
571,0.5061295971978984
572,0.5104895104895105
573,0.5218150087260035
574,0.5191637630662022
575,0.5008695652173913
576,0.5243055555555556
577,0.487001733102253
578,0.5224913494809689
579,0.4991364421416235
580,0.5086206896551724
581,0.53184165232358
582,0.4828178694158076
583,0.5025728987993139
584,0.4897260273972603
585,0.4923076923076923
586,0.5
587,0.4804088586030664
588,0.4880952380952381
589,0.4889643463497453
590,0.4610169491525424
591,0.4923857868020305
592,0.4712837837837838
593,0.4822934232715008
594,0.4377104377104377
595,0.4588235294117647
596,0.511744966442953
597,0.5041876046901173
598,0.5083612040133779
599,0.5041736227045075
600,0.5433333333333333
601,0.5257903494176372
602,0.5049833887043189
603,0.5074626865671642
604,0.4966887417218543
605,0.5289256198347106
606,0.4884488448844884
607,0.4892915980230643
608,0.4967105263157895
609,0.5090311986863711
610,0.5262295081967213
611,0.5188216039279869
612,0.4967320261437908
613,0.5089722675367047
614,0.5325732899022801
615,0.5252032520325203
616,0.5211038961038961
617,0.5218800648298217
618,0.4935275080906149
619,0.5315024232633279
620,0.5032258064516129
621,0.5330112721417068
622,0.5273311897106109
623,0.521669341894061
624,0.5
625,0.5008
626,0.4984025559105431
627,0.5103668261562998
628,0.5318471337579618
629,0.5151033386327504
630,0.4920634920634921
631,0.4881141045958796
632,0.4825949367088608
633,0.4834123222748815
634,0.4747634069400631
635,0.4960629921259843
636,0.4968553459119497
637,0.5007849293563579
638,0.4984326018808777
639,0.4992175273865415
640,0.496875
641,0.5101404056162246
642,0.514018691588785
643,0.5178849144634526
644,0.4953416149068323
645,0.5302325581395348
646,0.5201238390092879
647,0.5115919629057187
648,0.4984567901234568
649,0.4838212634822804
650,0.5
651,0.5176651305683564
652,0.5214723926380368
653,0.4946401225114855
654,0.5061162079510703
655,0.5038167938931298
656,0.5106707317073171
657,0.5053272450532725
658,0.5182370820668692
659,0.5250379362670713
660,0.5303030303030303
661,0.5325264750378215
662,0.5468277945619335
663,0.559577677224736
664,0.5918674698795181
665,0.5398496240601504
666,0.5255255255255254
667,0.4917541229385307
668,0.4940119760479042
669,0.5007473841554559
670,0.4641791044776119
671,0.4769001490312966
672,0.5223214285714286
673,0.5185735512630015
674,0.5667655786350148
675,0.5259259259259259
676,0.5044378698224852
677,0.5022156573116691
678,0.5147492625368733
679,0.5567010309278351
680,0.5426470588235294
681,0.525697503671072
682,0.5190615835777126
683,0.4699853587115666
684,0.4853801169590643
685,0.4978102189781022
686,0.467930029154519
687,0.4963609898107715
688,0.5392441860465116
689,0.5268505079825835
690,0.491304347826087
691,0.5253256150506512
692,0.4927745664739884
693,0.4776334776334776
694,0.4827089337175793
695,0.4561151079136691
696,0.485632183908046
697,0.4720229555236729
698,0.5128939828080229
699,0.5221745350500715
700,0.5128571428571429
701,0.5192582025677603
702,0.5256410256410255
703,0.5405405405405405
704,0.5497159090909091
705,0.5375886524822695
706,0.5368271954674221
707,0.5162659123055163
708,0.5324858757062148
709,0.541607898448519
710,0.5352112676056338
711,0.4810126582278481
712,0.4775280898876404
713,0.482468443197756
714,0.4929971988795518
715,0.4867132867132867
716,0.5083798882681564
717,0.5160390516039052
718,0.5543175487465181
719,0.4728789986091794
720,0.513888888888889
721,0.4854368932038835
722,0.4972299168975069
723,0.5076071922544952
724,0.4861878453038674
725,0.4979310344827586
726,0.4986225895316804
727,0.4951856946354883
728,0.5096153846153846
729,0.4965706447187929
730,0.5013698630136986
731,0.4993160054719562
732,0.5122950819672131
733,0.504774897680764
734,0.5163487738419619
735,0.4775510204081633
736,0.4809782608695652
737,0.5264586160108548
738,0.518970189701897
739,0.5047361299052774
740,0.4891891891891892
741,0.5006747638326586
742,0.522911051212938
743,0.5074024226110363
744,0.5241935483870968
745,0.5154362416107383
746,0.5160857908847185
747,0.4966532797858099
748,0.4946524064171123
749,0.4939919893190921
750,0.4986666666666667
751,0.5019973368841545
752,0.5132978723404255
753,0.4833997343957503
754,0.5013262599469496
755,0.456953642384106
756,0.4576719576719577
757,0.4702774108322325
758,0.5145118733509235
759,0.52832674571805
760,0.5434210526315789
761,0.5203679369250986
762,0.5026246719160105
763,0.5006553079947575
764,0.5287958115183246
765,0.5019607843137255
766,0.5
767,0.5176010430247718
768,0.52734375
769,0.5123537061118336
770,0.4857142857142857
771,0.4928664072632944
772,0.5012953367875648
773,0.4605433376455369
774,0.4509043927648579
775,0.447741935483871
776,0.4780927835051546
777,0.4774774774774775
778,0.4974293059125964
779,0.5057766367137356
780,0.4564102564102564
781,0.4494238156209987
782,0.4782608695652174
783,0.454661558109834
784,0.4579081632653061
785,0.4509554140127389
786,0.4885496183206107
787,0.4904701397712834
788,0.4682741116751269
789,0.467680608365019
790,0.5291139240506328
791,0.4576485461441214
792,0.4936868686868687
793,0.4880201765447667
794,0.5239294710327456
795,0.5308176100628931
796,0.528894472361809
797,0.5457967377666249
798,0.543859649122807
799,0.5294117647058824
800,0.52625
801,0.5318352059925094
802,0.5261845386533666
803,0.5118306351183064
804,0.5199004975124378
805,0.5192546583850932
806,0.5136476426799007
807,0.5130111524163569
808,0.547029702970297
809,0.5241038318912237
810,0.5061728395061728
811,0.5363748458692972
812,0.5110837438423645
813,0.5129151291512914
814,0.5110565110565111
815,0.5067484662576687
816,0.5392156862745098
817,0.5104039167686659
818,0.519559902200489
819,0.5128205128205128
820,0.501219512195122
821,0.5371498172959805
822,0.4914841849148418
823,0.503037667071689
824,0.5194174757281553
825,0.5224242424242423
826,0.530266343825666
827,0.5223700120918984
828,0.4951690821256039
829,0.53437876960193
830,0.4939759036144578
831,0.4849578820697954
832,0.4783653846153846
833,0.5222088835534214
834,0.5443645083932854
835,0.5449101796407186
836,0.4976076555023923
837,0.5292712066905615
838,0.5310262529832936
839,0.499404052443385
840,0.5357142857142857
841,0.4910820451843044
842,0.5249406175771971
843,0.5195729537366548
844,0.5462085308056872
845,0.4958579881656805
846,0.5342789598108747
847,0.5242030696576151
848,0.5023584905660377
849,0.4946996466431095
850,0.4776470588235294
851,0.4947121034077556
852,0.5258215962441315
853,0.511137162954279
854,0.5023419203747073
855,0.4912280701754386
856,0.4976635514018692
857,0.5110851808634772
858,0.5174825174825175
859,0.5355064027939463
860,0.4906976744186047
861,0.4947735191637631
862,0.5510440835266821
863,0.5237543453070684
864,0.5115740740740741
865,0.4867052023121387
866,0.5277136258660508
867,0.5144175317185699
868,0.51036866359447
869,0.5017261219792865
870,0.4827586206896552
871,0.4799081515499426
872,0.5321100917431193
873,0.4948453608247423
874,0.4839816933638444
875,0.488
876,0.5342465753424658
877,0.5176738882554162
878,0.4965831435079727
879,0.4982935153583618
880,0.4943181818181818
881,0.5346197502837684
882,0.4875283446712018
883,0.4858437146092865
884,0.5203619909502262
885,0.5423728813559322
886,0.4920993227990971
887,0.5332581736189402
888,0.509009009009009
889,0.5095613048368954
890,0.5078651685393258
891,0.4971941638608305
892,0.5224215246636771
893,0.5106382978723404
894,0.5145413870246085
895,0.5128491620111733
896,0.5033482142857143
897,0.5061315496098105
898,0.512249443207127
899,0.5016685205784205
900,0.5422222222222222
901,0.5038845726970033
902,0.5177383592017738
903,0.5581395348837209
904,0.538716814159292
905,0.4972375690607735
906,0.5231788079470199
907,0.5126791620727674
908,0.5077092511013216
909,0.5137513751375138
910,0.512087912087912
911,0.5214050493962678
912,0.5065789473684211
913,0.5005476451259584
914,0.4956236323851204
915,0.4950819672131148
916,0.4945414847161572
917,0.5179934569247546
918,0.5010893246187365
919,0.5179542981501633
920,0.4891304347826087
921,0.492942453854506
922,0.4815618221258134
923,0.504875406283857
924,0.4891774891774892
925,0.4854054054054054
926,0.5205183585313174
927,0.4983818770226537
928,0.5107758620689655
929,0.4940796555435953
930,0.5225806451612903
931,0.5059076262083781
932,0.5203862660944206
933,0.5551982851018221
934,0.5364025695931478
935,0.5101604278074866
936,0.5064102564102564
937,0.4973319103521878
938,0.5138592750533049
939,0.5058572949946752
940,0.4968085106382979
941,0.5015940488841658
942,0.4851380042462845
943,0.4846235418875928
944,0.4809322033898305
945,0.491005291005291
946,0.4714587737843552
947,0.4614572333685322
948,0.4662447257383966
949,0.4920969441517387
950,0.4589473684210526
951,0.46267087276551
952,0.4800420168067227
953,0.4763903462749213
954,0.469601677148847
955,0.4596858638743455
956,0.4832635983263598
957,0.5256008359456635
958,0.5323590814196242
959,0.497393117831074
960,0.5083333333333333
961,0.5036420395421436
962,0.5114345114345114
963,0.5057113187954309
964,0.5020746887966805
965,0.5129533678756477
966,0.510351966873706
967,0.5129265770423992
968,0.4855371900826446
969,0.521155830753354
970,0.5185567010309278
971,0.5386199794026777
972,0.5298353909465021
973,0.5323741007194245
974,0.5441478439425051
975,0.5456410256410256
976,0.5286885245901639
977,0.5179119754350051
978,0.5265848670756647
979,0.5056179775280899
980,0.5071428571428571
981,0.5219164118246687
982,0.510183299389002
983,0.5106815869786367
984,0.5060975609756098
985,0.5157360406091371
986,0.5060851926977687
987,0.4984802431610942
988,0.51417004048583
989,0.5176946410515672
990,0.4848484848484848
991,0.491422805247225
992,0.5171370967741935
993,0.525679758308157
994,0.5211267605633803
995,0.521608040201005
996,0.5190763052208835
997,0.518555667001003
998,0.5130260521042084
999,0.4954954954954955
1000,0.521
1001,0.5034965034965035
1002,0.4900199600798403
1003,0.5244267198404786
1004,0.5149402390438247
1005,0.4975124378109453
1006,0.489065606361829
1007,0.5084409136047666
1008,0.5327380952380952
1009,0.5222993062438057
1010,0.5277227722772277
1011,0.5301681503461919
1012,0.5405138339920948
1013,0.5261599210266535
1014,0.5226824457593688
1015,0.5251231527093596
1016,0.5334645669291339
1017,0.5172074729596853
1018,0.5245579567779961
1019,0.5220804710500491
1020,0.5098039215686275
1021,0.4995102840352595
1022,0.5332681017612524
1023,0.5073313782991202
1024,0.498046875
1025,0.5034146341463415
1026,0.5146198830409358
1027,0.4917234664070107
1028,0.495136186770428
1029,0.4956268221574344
1030,0.483495145631068
1031,0.469447138700291
1032,0.5106589147286822
1033,0.473378509196515
1034,0.4816247582205029
1035,0.5178743961352656
1036,0.5106177606177607
1037,0.4946962391513983
1038,0.5009633911368016
1039,0.5043310875842156
1040,0.5298076923076923
1041,0.5129682997118156
1042,0.4932821497120921
1043,0.4793863854266539
1044,0.4904214559386973
1045,0.4851674641148325
1046,0.4741873804971319
1047,0.4842406876790831
1048,0.5
1049,0.4947569113441373
1050,0.4619047619047619
1051,0.5033301617507135
1052,0.5019011406844106
1053,0.5052231718898386
1054,0.5123339658444023
1055,0.4568720379146919
1056,0.509469696969697
1057,0.4985808893093661
1058,0.4886578449905482
1059,0.5080264400377715
1060,0.5084905660377358
1061,0.5023562676720075
1062,0.5009416195856874
1063,0.5098777046095955
1064,0.5112781954887218
1065,0.4854460093896714
1066,0.4840525328330206
1067,0.4761012183692596
1068,0.4794007490636704
1069,0.4873713751169317
1070,0.4925233644859813
1071,0.5023342670401494
1072,0.5027985074626866
1073,0.5013979496738117
1074,0.4962756052141527
1075,0.4865116279069767
1076,0.4944237918215613
1077,0.4800371402042711
1078,0.5139146567717996
1079,0.505097312326228
1080,0.4972222222222222
1081,0.4884366327474561
1082,0.5157116451016636
1083,0.492151431209603
1084,0.4833948339483395
1085,0.5096774193548387
1086,0.511049723756906
1087,0.4986200551977921
1088,0.5036764705882353
1089,0.5243342516069789
1090,0.5064220183486239
1091,0.4922089825847846
1092,0.4908424908424908
1093,0.484903934126258
1094,0.4945155393053016
1095,0.4986301369863014
1096,0.4781021897810219
1097,0.4831358249772106
1098,0.5127504553734062
1099,0.5204731574158326
1100,0.5218181818181818
1101,0.5149863760217984
1102,0.4872958257713249
1103,0.5131459655485041
1104,0.4864130434782609
1105,0.4932126696832579
1106,0.4837251356238698
1107,0.4805781391147245
1108,0.4990974729241877
1109,0.4860234445446348
1110,0.5315315315315315
1111,0.5148514851485149
1112,0.5305755395683452
1113,0.5004492362982929
1114,0.5233393177737882
1115,0.5201793721973094
1116,0.5134408602150538
1117,0.5147717099373321
1118,0.5053667262969589
1119,0.5022341376228776
1120,0.4973214285714286
1121,0.5325602140945584
1122,0.5240641711229947
1123,0.4844167408726625
1124,0.5195729537366548
1125,0.5297777777777778
1126,0.4911190053285968
1127,0.5217391304347826
1128,0.5150709219858156
1129,0.5137289636846767
1130,0.5123893805309735
1131,0.4995579133510168
1132,0.4858657243816254
1133,0.501323918799647
1134,0.4982363315696649
1135,0.452863436123348
1136,0.4823943661971831
1137,0.4890061565523307
1138,0.5105448154657293
1139,0.466198419666374
1140,0.4833333333333333
1141,0.5118317265556529
1142,0.4956217162872154
1143,0.5021872265966754
1144,0.5113636363636364
1145,0.4847161572052402
1146,0.5270506108202443
1147,0.5178727114210985
1148,0.5287456445993031
1149,0.515230635335074
1150,0.511304347826087
1151,0.4926151172893136
1152,0.532986111111111
1153,0.4839549002601908
1154,0.4965337954939341
1155,0.4961038961038961
1156,0.5
1157,0.4805531547104581
1158,0.5164075993091537
1159,0.5228645383951682
1160,0.5025862068965516
1161,0.491817398794143
1162,0.4819277108433735
1163,0.4987102321582115
1164,0.5128865979381443
1165,0.502145922746781
1166,0.5128644939965695
1167,0.4884318766066838
1168,0.473458904109589
1169,0.4875962360992301
1170,0.494017094017094
1171,0.4935952177625961
1172,0.4872013651877133
1173,0.4893435635123615
1174,0.5068143100511073
1175,0.4987234042553191
1176,0.5042517006802721
1177,0.5029736618521665
1178,0.4889643463497453
1179,0.4851569126378287
1180,0.4720338983050847
1181,0.4817950889077053
1182,0.4839255499153976
1183,0.4792899408284024
1184,0.4839527027027027
1185,0.4759493670886076
1186,0.4721753794266442
1187,0.485256950294861
1188,0.4907407407407407
1189,0.4894869638351556
1190,0.4722689075630252
1191,0.4979009235936188
1192,0.4890939597315436
1193,0.5171835708298407
1194,0.5159128978224456
1195,0.497907949790795
1196,0.4715719063545151
1197,0.5171261487050961
1198,0.5041736227045075
1199,0.5004170141784821
1200,0.5175
1201,0.492089925062448
1202,0.5257903494176372
1203,0.5394846217788861
1204,0.5257475083056478
1205,0.4854771784232365
1206,0.4809286898839138
1207,0.4913007456503728
1208,0.4950331125827815
1209,0.489660876757651
1210,0.4752066115702479
1211,0.4929810074318745
1212,0.4975247524752475
1213,0.4855729596042869
1214,0.4925864909390445
1215,0.4650205761316872
1216,0.4934210526315789
1217,0.4963023829087921
1218,0.486863711001642
1219,0.5151763740771124
1220,0.4950819672131148
1221,0.5135135135135135
1222,0.4991816693944354
1223,0.4955028618152085
1224,0.4869281045751634
1225,0.5053061224489797
1226,0.4861337683523654
1227,0.4922575387123064
1228,0.495114006514658
1229,0.51586655817738
1230,0.5113821138211382
1231,0.5215272136474411
1232,0.4756493506493506
1233,0.494728304947283
1234,0.4983792544570502
1235,0.4744939271255061
1236,0.4927184466019417
1237,0.5068714632174616
1238,0.5234248788368336
1239,0.5084745762711864
1240,0.521774193548387
1241,0.4842868654311039
1242,0.537037037037037
1243,0.5100563153660499
1244,0.4790996784565916
1245,0.4995983935742972
1246,0.4799357945425361
1247,0.4771451483560545
1248,0.4815705128205128
1249,0.4939951961569255
1250,0.5024
1251,0.4908073541167066
1252,0.512779552715655
1253,0.5035913806863528
1254,0.5007974481658692
1255,0.5059760956175299
1256,0.4792993630573248
1257,0.4860779634049324
1258,0.4769475357710652
1259,0.4765687053216839
1260,0.4817460317460317
1261,0.4829500396510706
1262,0.4960380348652932
1263,0.5225653206650831
1264,0.4794303797468354
1265,0.4806324110671937
1266,0.4699842022116904
1267,0.4585635359116022
1268,0.4850157728706625
1269,0.4846335697399527
1270,0.4771653543307087
1271,0.4830841856805665
1272,0.5133647798742138
1273,0.4799685781618225
1274,0.4929356357927786
1275,0.4933333333333333
1276,0.4913793103448276
1277,0.4831636648394675
1278,0.4960876369327074
1279,0.4894448788115715
1280,0.49140625
1281,0.4941451990632319
1282,0.5054602184087363
1283,0.5081839438815277
1284,0.4922118380062305
1285,0.5073929961089494
