x0,y0,x1,y1
0.9919139039805103,0.9111425251196685,0.2242031110583227,0.5460374445455056
0.022657357650409438,0.24932051548855938,0.5769152648663876,0.33442680174217476
0.7426152517082087,0.16885735012435177,0.16427777449496217,0.8322470428342139
0.857520432701925,0.43281434105523076,0.9995082818658692,0.8984700387258053
0.7610473329415939,0.37161024369158824,0.21463563444076428,0.6993151011110641
0.08780226194152618,0.9659144626908436,0.7963092262457196,0.803437777404068
0.6251486709333349,0.8767249616007398,0.8231300851528816,0.6650544293674088
0.6440641589421929,0.08479532969817782,0.8756483731858515,0.6026937267071824
0.9328382080140116,0.26130986948818347,0.8221373671578038,0.9561661272385913
0.8744981457040737,0.6195691840788662,0.2619448280327463,0.05738069250809841
0.8153506062015836,0.9689462495514753,0.4226316718532974,0.9891811052380606
0.6584983264002844,0.2435711717371838,0.6490017603128653,0.5953231164820942
0.6793724704430772,0.4731867562079053,0.4646011867515647,0.19497029530993393
0.20514389962101376,0.2566724771652069,0.4832124252104224,0.3767919789340386
0.8234868301513316,0.05844471299870335,0.6593142885866379,0.34195705519550423
0.6429814243197924,0.07288524885177239,0.6973946267970454,0.083309906642836
0.8018273187035518,0.8201900870731258,0.6682105615027212,0.9287741684305098
0.022180539138439315,0.24407551185688803,0.42940873744356534,9.827918158062943E-4
0.6849202117598239,0.5342119106921182,0.8652596764557465,0.07329121078062606
0.8764205989473552,0.6407161697549633,0.2669157759093137,0.8191350592207427
0.04796744863865143,0.5277315163592213,0.2718449031570189,0.7252435383707037
0.8051362612854902,0.8565884554744478,0.5659751558036612,0.3427640689726559
0.4225625915529818,0.6482780884168555,0.042630246899608704,0.43441621306211475
0.13114855391946634,0.4427236744481853,0.5606021666053089,0.7627644959299551
0.8700500002640936,0.5706395842390855,0.9232031600743613,0.2794767337335644
0.27712500796399553,0.04846466893800638,0.9412177204427692,0.11394978880843554
0.5332009396521258,0.8652999175074392,0.5106428971129151,0.5411000022783201
0.5183886739158865,0.7023649944088071,0.9403192652213828,0.2834429874036677
0.7261045198309333,0.9872392994743215,0.24536304179383883,0.6869065557339269
0.8597218755515925,0.45703021240157327,0.3036807743618455,0.31583629206592123
0.02742191775136149,0.30173067659903197,0.9377989651432783,0.6543761262235113
0.3191270239234072,0.5104868444915347,0.28035474493445833,0.5140756526834358
0.6154448707409372,0.7699831594843651,0.04228813094688899,0.149593335383863
0.469904335662072,0.16903727361684773,0.9159894469924528,0.333841137792249
0.8594995911193806,0.4545850836472418,0.8076229673103867,0.5154625310429215
5.255014537155489E-4,0.005870097324926604,0.5681597903243889,0.2632802583144156
0.06466065190824821,0.7113567523247859,0.6092453830639166,0.9112446064877753
0.8250138569067005,0.07524200730776087,0.04809121436150132,0.6250147181564176
0.8277516617194252,0.1053578602477323,0.05031225238916859,0.7242242759673607
0.15902604405911092,0.7493760659842756,0.6789993587813488,0.047951351988418045
0.24322630716108762,0.6755789601060194,0.37185415492720875,0.6486207390271725
0.4314581425002686,0.7461291488370101,0.37362128682327644,0.6944996518991964
0.20751021854116658,0.28270198528688795,0.5630689309496375,0.15830315808893225
0.10981141948982298,0.20801519572210836,0.3081853145600211,0.5776284523864108
0.2882567342772475,0.17091365838377826,0.39910150115400644,0.7585890221946454
0.8801398235556164,0.6816276404458357,0.3102604138998919,0.46755605249926546
0.49799362623824805,0.47801946995478417,0.9574046715670013,0.7632258556158023
0.25830375083668144,0.8414308405375515,0.40904814038293913,0.4124896872161101
0.25582882724712164,0.8142066810523936,0.27747634344580496,0.48593779624245426
0.9563630729103849,0.5200833833482896,0.741841711044422,0.6742997286996304
0.7210067981652415,0.931164361151712,0.5961249940200011,0.012789988661519258
0.24289755400288726,0.6719626753658154,0.37188589131921135,0.7761958433337348
0.39167901035802544,0.30855869527233537,0.24737566332989203,0.338678390064153
0.39423522932974464,0.3366771039612466,0.1568498491104473,0.8935719266386644
0.7035377249077683,0.7390045553195073,0.5669826591863303,0.637184328265936
0.12913968984863544,0.4206261696690454,0.8406535748375534,0.771568639732739
0.6269774476935552,0.8968415059631631,0.49556986269286485,0.5153663009544658
0.8653461469288501,0.5188971975514072,0.39614849567563026,0.5238625346412014
0.7079587543995345,0.7876358797289349,0.18869418124251136,0.8086595213948586
0.6640842583523394,0.30501642320978917,0.3208113752890216,0.9496648461038593
0.3552702366417364,0.908062184393156,0.0749041130461352,0.02372663487685278
0.9887736096587716,0.8765992875805431,0.6493372804044375,0.8461319376402092
0.6426817447200293,0.0695887732543774,0.5252051893633864,0.651254172402215
0.765566087132207,0.4213165397883323,0.1385431644859918,0.33023501131334876
0.6345715190057106,0.9803762903968725,0.26861073416791514,0.46534303589715376
0.7842287756996527,0.6266061140302348,0.87731616643359,0.6173729717347884
0.8927568356666384,0.8204147736670784,0.6976803293891627,0.27205044030102443
0.02465209167191773,0.2712625897251506,0.8187055812657231,0.7550565899124908
0.9839780683107122,0.82384833275189,0.06333001775516611,0.28573324569402225
0.06242124160484508,0.6867232389873514,0.09014876198886612,0.36722316043501047
0.5540452101949214,0.0945868934781906,0.5699974319290984,0.7801047583667566
0.040545409594152204,0.4460890868697298,0.2153808853515924,0.1475591491062198
0.9070695369010835,0.977854487245974,0.4893727928395908,0.3796454650071659
0.7564889410397697,0.3214679327715224,0.09144827663447752,0.2342205525103469
0.5362368418208021,0.8986948413628788,0.9253190058929943,0.5473875132478554
0.8857328363257224,0.7431507809170022,0.5064223948880464,0.6788010341674118
0.17474817142107923,0.9223194669659271,0.7654034898229385,0.5283983978963684
0.1456037179592542,0.6017304788858517,0.4839878488044773,0.5519859795064226
0.6191248490784247,0.8104629211967271,0.728532722370562,0.441451731744694
0.9151817144980541,0.06708844081265042,0.7217372959496269,0.9862464158138322
0.7380624302732102,0.11877631433936742,0.8564854856042534,0.4619838321703049
0.30662903906709715,0.37300901107212425,0.7224004683411429,0.0657741536152181
0.10318870312742234,0.13516531573570134,0.9871765561400734,0.5766768252205743
0.4869080544267703,0.3560781800285291,0.7017185220099065,0.28496082699804104
0.9169495616478756,0.08653475946068667,0.5943730008627737,0.6812493832546977
0.951971935401609,0.4717808707517541,0.6207900776756352,0.2818847358073149
0.1896791596033509,0.08656033697091559,0.3478617978307468,0.9502540586652823
0.952253288014127,0.47487574948945266,0.2524952229626738,0.8375345852578928
0.2237228257180348,0.4610406642324385,0.09658039615467495,0.6420830416824888
0.07153688789087909,0.7869953481337255,0.8565013642326118,0.33878163534861616
0.6570384108050362,0.227512100189454,0.3102530088494728,0.5218693724984886
0.5027226834180496,0.5300390989326011,0.0037175986396043026,0.9466462363343751
0.8305196695926682,0.13580594685340586,0.647180097671314,0.344236608497658
0.49395499672152,0.43359454527077546,0.38686358750596006,0.7985484860978453
0.7696295793125856,0.4660149537724969,0.3030567299130016,0.4414454518997766
0.12625407283152157,0.3888843824807928,0.1384055298866893,0.8007476602182155
0.2778177886227766,0.056085256184598364,0.34981368527216894,0.01632085881948586
0.6170273993646376,0.7873909743450689,0.5470004050041157,0.44031707643191664
0.6613902991298133,0.2753828717620017,0.5467715872358805,0.716072612165519
0.02930117071607441,0.32240245921087407,0.11679943999616937,0.4776368873299408
0.5465166326536703,0.011772540524429331,0.49102905918200324,0.6593297905803055
0.1295875271027782,0.4255523794646159,0.38508040218110673,0.5844424421991494
0.6811657554448303,0.4929128912271885,0.2783930107902286,0.18241772639199283
0.4221313848331292,0.6435348144984765,0.7773002703870981,0.2377771897032277
0.07897254081729699,0.8687875303243224,0.11219449959705075,0.9999396082233822
0.5567524149016023,0.1243661452516811,0.7072327325223622,0.6478470262589608
0.3681171791025477,0.04937855146208037,0.14248544679097885,0.6043882868946624
0.5432536474169396,0.9758797029203912,0.504251366477249,0.0029286429996848717
0.7347663134583584,0.08251902937599809,0.5171850792457588,0.45852590592648523
0.9077989044700345,0.9858775305044354,0.34393616382457304,0.06975861067963529
0.8447424168828448,0.2922561670453483,0.46309261249378797,0.1058803272922193
0.21490741883288678,0.3640711884958101,0.6687905943651988,0.36046270728186647
0.004872654787966724,0.05368878400168953,0.2871143161780114,0.5962360249953225
0.5906662053526404,0.49741784021309954,0.710515241037097,0.297927745337097
0.4716858236781505,0.1886336417937109,0.14959854362870728,0.03414210357559333
0.0750596410648754,0.8257456330476849,0.7154067228568866,0.9198459243792767
0.08329154485858936,0.9162965747785385,0.44665320715489853,0.27062472219692313
0.07935190389797953,0.8729605242118303,0.4699237586489913,0.15497394971292655
0.6026553476641894,0.6292984056401387,0.8722080492576294,0.9447403442885096
0.9223720433755815,0.1461820584654525,0.0016143193840347791,0.03442130756462092
0.6080922244540332,0.6891040503284209,0.0050365183178979755,0.3478204519934245
0.5802341349466857,0.38266506574759873,0.5952758885208085,0.19335543425436708
0.20940530455764161,0.3035479314681133,0.4210023851321334,0.932659694480046
0.3391168274833021,0.7303746836503784,0.7886595447964619,0.7642333395541665
0.03421110148821782,0.3764116977044516,0.8353972503537961,0.6934482635006427
0.14061825608302314,0.5468903982473101,0.8936438046393895,0.30284149965897633
0.01588396205446685,0.1748131639331909,0.7195999703828118,0.3934935742578558
0.9230343845991555,0.15346781192476655,0.07387658194894198,0.18169977233532109
0.6882355125064876,0.5706802189054194,0.09115738181630983,0.6242701876374119
0.2775719892936692,0.053381463564416975,0.7926622012334261,0.2953730297930033
0.5872856805426423,0.46023206730312083,0.7380023260309203,0.18746278920437498
0.06264232166838468,0.6891551196862871,0.7061445175480605,0.8163619682003782
0.5807958978832133,0.3888444580494017,0.743611900310434,0.5678020109963595
0.27737861987747436,0.05125439998627357,0.7761594152412541,0.8855250851065288
0.5638879811830648,0.20285737434776863,0.8717782768466391,0.5954759264994651
0.23152069915951046,0.5468172720886706,0.5114683170459629,0.7567722609887875
0.015079574309432076,0.1659648987378084,0.970937019091614,0.5832832425943275
0.8257034674499479,0.08282772328348287,0.2727583416725514,0.6254687309063693
0.9111945374523671,0.02322949331009383,0.2583279344043885,0.9046793486996649
0.2556140077450877,0.8118436665300202,0.19187992490195382,0.013391071931380338
0.9303699131642773,0.23415862614110594,0.8016451679971479,0.3950918786685411
0.5758344688862209,0.33426873908248567,0.2953308168500759,0.8624734666050977
0.6770457112413979,0.4475924049894324,0.46934927810909244,0.38008779877461274
0.9236060362178122,0.15975597972999012,0.10045203482818987,0.5315950260885578
0.7574053583639468,0.33154852333747087,0.4041784879130357,0.79494244924103
0.6471233380462351,0.11844629984264188,0.7799747865985882,0.27765730000566435
0.3029988796031162,0.333077256968334,0.7954050913672635,0.5575570141403179
0.6639394079857297,0.3034230691770823,0.26875395378899025,0.26155230242317784
0.3377433422819607,0.715266346435623,0.48791642572824934,0.25539165454096424
0.868019392125909,0.548302894719054,0.6740320503221129,0.11479060019407172
0.031421423243649826,0.34572523701420366,0.06891964478996115,0.6585875205275666
0.8030671884902958,0.8338286547273093,0.4171993842318231,0.049428214340365706
0.17220478333445755,0.8943421980130886,0.6269769330161377,0.9421736547515414
0.8378537594780298,0.2164809355923829,0.3469493203360172,0.8951355580976865
0.38137987285026753,0.19526818268699841,0.21918772624456628,0.36794580427988866
0.14803959089103813,0.628525081135475,0.9721177070231293,0.8124005386078221
0.9138654738242806,0.05260979340114247,0.5426673777276318,0.9872795877012459
0.5787973087466227,0.36685997754690547,0.12757667377032833,0.09847926082781999
0.03554933435001573,0.39113225918422856,0.7338141407730059,0.9124091787815707
0.3025444323605697,0.32807833730032243,0.24116680131688173,0.48172820906132685
0.6089512916376023,0.698553789347681,0.18338435958595456,0.8464051577554434
0.6841812641585463,0.5260834870780648,0.1018446329954319,0.878990927237908
0.7870079391927689,0.6571769124545135,0.3442521129294027,0.44458390809323145
0.2290356183337039,0.5194813830047984,0.6215536863476405,0.5679648536828621
0.714384794386838,0.8583223195892735,0.6389827114454099,0.036210627156501474
0.4416350968160643,0.8580756463107626,0.5025157933816788,0.033751780737533155
0.43892169075244425,0.8282281796109423,0.6167469652543334,0.6792777316536043
0.11059955705442093,0.21668470893268577,0.9673626848703689,0.19371580750049588
0.383621379593599,0.21992475686364443,0.7187663240607651,0.32554518257053644
0.4192619068341443,0.6119705565096432,0.7740058200446422,0.5054213453672485
0.7317657029401303,0.04951231367548914,0.2040213780953295,0.8178106575021569
0.5447250317644361,0.9920649307428526,0.0024398729687724607,0.9529845718981962
0.9128038195054344,0.04093159589383433,0.2734789362699164,0.49949886020412193
0.45033713616623317,0.9537980791626204,0.4507337381709213,0.39251562257335504
0.4918684521228798,0.4106425546857331,0.7800961310981598,0.961710232961952
0.5171576828771194,0.6888240929823688,0.8140813009270926,0.3643392500174989
0.5771546041401123,0.34879022687529115,0.8927452079511562,0.6292390072252891
0.8367820769622583,0.2046924279188964,0.8393821684305942,0.4086917240312884
0.2517062884419161,0.7688587541951328,0.19447664986496416,0.06874995923069482
0.4575358774805167,0.032984233619739456,0.8066956751887637,0.4808588009749504
0.3629161511511896,0.992167243997141,0.3666345888636746,0.9638436044127996
0.9139292653026061,0.05331149966272264,0.47774396065134517,0.7738622113673372
0.5865160776240046,0.4517664351981061,0.7203216830053543,0.9909591494084342
0.9695203685132228,0.664813634979506,0.5343457380972603,0.6960286265596016
0.31303956610862116,0.4435248085288883,0.17279659102484168,0.8798252620560685
0.878862475151827,0.6675768080041529,0.835837473809347,0.855328261851285
0.3434344693797371,0.7778687445111636,0.3394260753994296,0.2284346797199559
0.5566457709568553,0.12319306185946388,0.6887207864216323,0.17546274453593114
0.35521326178815826,0.9074354610037965,0.13067117514783977,0.22084974422650094
0.9818796523758166,0.8007657574680387,0.22949996821276497,0.6653641528875862
0.8085129134824811,0.8937316296413478,0.8401802473500481,0.236026813671792
0.8311375073888811,0.14260216261174818,0.885660520146442,0.4346592554392812
0.5687133700632856,0.2559366520301971,0.22313854883650142,0.9770970778168071
0.8153927536662238,0.969409871662517,0.38514187126534605,0.20918591790723085
0.6635981696217428,0.2996694471732262,0.818753200107559,0.3636449294199431
0.29645350023954364,0.26107808396903565,0.5897916842722919,0.9209683556901125
0.8719485049934477,0.5915231362619799,0.6663810784877833,0.1507144265732101
0.5068440802158349,0.5753744637082399,0.46649016881365757,0.1483930315172879
0.329208682124694,0.6213850847056896,0.8059488793903045,0.7285381184974369
0.8353255130966417,0.18867022539711442,0.06012812769373488,0.5688086434361959
0.0754620607023142,0.8301722490595118,0.43955944600714814,0.6174926738459683
0.1319843209886855,0.4519171122095962,0.6817904747413404,0.5345596427833157
0.9711778156396136,0.683045553369805,0.5803527584304284,0.2832809163830128
0.5135906684019105,0.6495869337550708,0.39444948693141857,0.8370924221892997
0.14554585263983455,0.6010939603722356,0.7176928855074058,0.878872816750794
0.6121231454286473,0.7334441810491761,0.5501179526947151,0.2685822004570966
0.06797557287499245,0.7478208829589725,0.03554231418747289,0.9331757852964198
0.22611929388275342,0.48740181404434324,0.24192485120822615,0.1404327858276948
0.3615095358218312,0.9766944753741988,0.4924418595662601,0.0726056453963082
0.7437288104502429,0.18110649628672704,0.024551414946669903,0.9028559375481684
0.992261040488053,0.9149610267026382,0.6437076327238813,0.5853984362339735
0.06466087506307616,0.7113592070278933,0.3466262417606478,0.467715006191177
0.8250408586408824,0.07553902638376186,0.05894856958509065,0.9558317621029708
0.8310188715554361,0.14129716844385243,0.5506392337033552,0.531444760424914
0.5543584342164323,0.09803235771481056,0.5904098259972725,0.626808569091958
0.07844551619697171,0.8629902595007444,0.08777856112197191,0.6938496907047409
0.49298243584224366,0.42289637559873583,0.9913041436467376,0.45411602220041036
0.6519497129201497,0.1715364234557022,0.2307261160580767,0.3646519035290081
0.8869902393467797,0.756982214148632,0.10554665636365645,0.7502284026377508
0.32689393696900737,0.5959228879931366,0.913404756566889,0.9074930021957652
0.5552413492585586,0.10774442317820032,0.8260363443007142,0.27412522844776266
0.1852782362942591,0.03815018057090569,0.6887924265051908,0.5492521938085253
0.41974156761401815,0.6172468250882552,0.953585261756599,0.2982160044502207
0.7898046573048632,0.6879408116875503,0.2603849401600733,0.3114207452701241
0.5674385098971086,0.24191319020225066,0.12578681844737472,0.691766179823383
0.6611346735588128,0.27257099048099676,0.7240110736120928,0.11988988968453818
0.9983704766250199,0.9821648242092742,0.663777221614801,0.809467090844274
0.8039026476360718,0.8430187053308451,0.9882012035006429,0.15495243820052762
0.27329533997335176,0.00633832104092491,0.4934345867228527,0.4011590662434912
0.06981111278422958,0.7680118219605809,0.055352104292986315,0.6804448018878981
0.4482196229004458,0.9305054332389595,0.7790999881500653,0.9039483389639029
0.2356493469626102,0.5922323979227677,0.3609642873781369,0.10470883369513251
0.5146459584845005,0.6611951246635606,0.7189925353321625,0.9778396716343838
0.27323595263322176,0.005685060299494893,0.1601330792827853,0.35280067914123014
0.06262524462849939,0.6889672722475488,0.9258876835129053,0.7941519141877535
0.5787295760570927,0.36611491796207574,0.5895624939020851,0.6656100091985695
0.02735367891688867,0.3009800494198309,0.9976534069051766,0.456789769646168
0.3108701249521957,0.41966095580820806,0.7328652076633497,0.16048179758740222
0.6163600952243442,0.7800506288018418,0.911413059570316,0.4269661567349088
0.5806464981543158,0.3872010610315293,0.6443972500298392,0.446028544067409
0.2593012526808778,0.8524033608237112,0.7173736371907313,0.7739660864980822
0.37652655039487826,0.1418816356777164,0.5505794718825594,0.4809224831738199
0.5607875737889358,0.16875289301234986,0.7842384392857433,0.30314953758980234
0.856371404469904,0.42017503050299965,0.18472239563851,0.37775847508230975
0.6220149168670517,0.8422536668716241,0.34646366893793457,0.9306335867916831
0.26487991692192026,0.9137686674751784,0.24943027548055818,0.045925867284936306
0.0515449235610177,0.5670837405052502,0.2194671983025276,0.2011451930996413
0.23801072689180813,0.618207577143945,0.18926901943110952,0.8016995620861858
0.8003729299174509,0.8041918104260155,0.34280145357988956,0.19566465847637393
0.8461994960202261,0.3082840375565432,0.9541847274370729,0.1699799320964459
0.3912139944560309,0.30344352035039535,0.1722090696050571,0.21381437258855773
0.33796830518840437,0.7177409384065037,0.22247087411817756,0.5852879559414512
0.8952399038055958,0.8477285231956095,0.8457093071362554,0.5153609844846359
0.3251033364857605,0.5762262826774212,0.07541204559916914,0.07698152432294214
0.33857869078568825,0.7244551799766263,0.7205977771618173,0.3217490265867906
0.9690965610769453,0.6601517531804539,0.09980586175720108,0.7118875487374561
0.2617588663190489,0.8794371108435932,0.4129580039604255,0.020270415077912274
0.673897800613581,0.41296538808344607,0.8971659007270769,0.5290279348711127
0.5427088502519624,0.9698869341056415,0.007371735132554624,0.28240270557376035
0.6688458564961124,0.35739400279129185,0.6046835567731954,0.2772739896069789
0.931423612038266,0.2457493137549811,0.5133600918711339,0.48778641897151
0.7033320326388477,0.7367419403613802,0.6850838777360599,0.6727567563238257
0.10425092530923763,0.1468497597356695,0.1272389482831766,0.276324777903004
0.61543693842642,0.7698959040246756,0.7146783137340298,0.5560071349754785
0.4689445256054867,0.15847936299440946,0.16528885795511217,0.11944709034654077
0.7433625742725596,0.177077898332211,0.5983709151626193,0.8578081190217133
0.9479464629883765,0.42750067420619686,0.7027011857386931,0.497328099244007
0.702596997602221,0.7286565549584871,0.4706542685181534,0.14177711708331509
0.01531168587741405,0.1685181259856101,0.16897687361792157,0.876456200908631
0.8537889671757668,0.39176822026749036,0.5890576838074413,0.39135885762506284
0.30954000427644957,0.4050296283750008,0.46150754564670615,0.8589611654136726
0.4554154934590642,0.009660009383761547,0.008314168724026239,0.8587127354898678
0.10634968455543259,0.16993611144381404,0.8011974907802208,0.8030753879581121
0.86938680721601,0.5633444607101659,0.6940609567327862,0.5274601716009975
0.19687864914588005,0.16575472193873608,0.7326425264008565,0.4838797766663765
0.8233915226601525,0.05739633059573279,0.6517366909487103,0.7163580071217082
0.6314492178871163,0.9460309780923346,0.6993663569189581,0.9998579066079931
0.40643034034973624,0.4708233251811542,0.739989188356148,0.29252224621421585
0.17914615832675196,0.9706973229283271,0.25244932422295996,0.24450211167221414
0.6777601335456538,0.4554510503362472,0.28540687521310026,0.8521326984277013
0.010051135032774994,0.1106520666945805,0.4838411783482679,0.28126910115846226
0.21726231497444104,0.389975046052907,0.2579637827502297,0.5821436770635859
0.2898150879160326,0.18805554841041427,0.7625723741947328,0.02622591640243499
0.06870061384861259,0.7557963336687941,0.1155381428098663,0.20412526645803264
0.31384925169079025,0.45243134993274836,0.5296175365231077,0.9774522009882793
0.9768344305942875,0.7452683178712185,0.9614293648314263,0.6103032403698749
0.19804107791745906,0.17854143842610526,0.411560258360254,0.23657413712655728
0.9640454040212134,0.6045890255674031,0.3457523202718804,0.12759915117265508
0.65056886257549,0.15634706966444512,0.5163073312777371,0.39995427100084346
0.7199073476429518,0.9190704054065257,0.4665834537381186,0.24890194592459514
0.10986404080583867,0.20859403019828093,0.5915657053049683,0.3403985251433821
0.29462391351514583,0.2409526300006597,0.7529044032869268,0.8630993170884373
0.6505685113413122,0.15634320608848995,0.46880831280715474,0.7138520954736858
0.719864848307445,0.9186029127159507,0.33289674462164,0.13001850503326984
0.10472162120951367,0.15202741463870595,0.8537295008899428,0.37020831328073767
0.672391142359821,0.3963921472920866,0.7714730608780247,0.5491847377306853
0.3604032015470082,0.964524798351146,0.7969277180219705,0.029453746918137735
0.6098623631966618,0.7085755764973349,0.02238984224828444,0.3285905666649118
0.7944209228047399,0.738719732186194,0.8722283641544235,0.4960249652390616
0.1260066353821898,0.3861625705381435,0.9839977871018863,0.2694383110151728
0.2478778572536342,0.7267460111240318,0.2945531136831081,0.06999224840710272
0.9942957036984055,0.9373423220165158,0.028510402633904697,0.48745550445507324
0.3108551235157293,0.4194959400070779,0.9151906411514703,0.6821644088057999
0.6145449214119125,0.7600837168650934,0.8485881616341961,0.984931350876191
0.3610104668500824,0.9712047166849622,0.2978866998713108,0.7717084647348458
0.68334146486864,0.5168456948890956,0.37760009664387173,0.5420733242266536
0.6853922251141071,0.539404057589234,0.6050552859157763,0.7657938734043734
0.93353421481563,0.26896594430598597,0.7766133064637728,0.7938312075929119
0.9587149686999012,0.5459542370329693,0.25802543184333593,0.8508720413044106
0.0055861886967178975,0.06153765699795244,0.8795818572088807,0.962301250373701
0.6770038083115324,0.4471314727609119,0.15112359444407542,0.11303997441800795
0.9185357817040867,0.10398318007900897,0.3114145750367836,0.9136578462759504
0.14390456220315428,0.5830397655687527,0.8215747188848981,0.9819769937675107
0.41352700259033526,0.5488866098277434,0.995133420359259,0.06635659195124055
0.03784228943923296,0.4163547651656181,0.7545886152351899,0.5961713488712357
0.5799919981558546,0.3800015610484557,0.31297807056038573,0.8765865252081031
0.18010675286706856,0.9812638628718098,0.8765443430562676,0.531767445486816
0.7939920729239631,0.7340023834976499,0.057470055024236855,0.735477762258568
0.07411579980820449,0.8153633792243049,0.9250685138867476,0.9671101289991253
0.9690867528014095,0.6600438621495606,0.9426188200503312,0.7922943380779164
0.2605720649792218,0.8663822961054954,0.23530031886854097,0.3438107896767846
0.5302948384945054,0.8333328047736153,0.37577840160933573,0.5455120623390644
0.1667504338438235,0.8343443536161139,0.0021426650448077567,0.6826175140690354
0.1778774711113087,0.9567417635584512,0.22897712505909773,0.49383791641187136
0.5242489804770187,0.7668283665812616,0.890378689747793,0.6493564270792669
0.43520161372793353,0.7873073323413244,0.892239548248277,0.2842401198910427
0.6604702370886244,0.265262189308924,0.5150099934444656,0.023797129750224633
0.9179736637322193,0.09779988238846826,0.8512330693375674,0.6992017778189412
0.07588828760720645,0.8348607450133265,0.8572711898624494,0.8699366188239468
0.1835577764806473,0.019225122621175927,0.18593706145877653,0.015908161690310285
0.21156593016699077,0.327314813170954,0.7501422280048584,0.22098908984643395
0.6005525262145497,0.6061673696941021,0.32779221918855606,0.7103160696702842
0.6679306479691789,0.3473267089950234,0.5048614571274341,0.20764852700048708
0.8206833802793128,0.0276067644064959,0.8961981406866892,0.1167159739241952
0.30376398980551045,0.3414934691946705,0.35647885997545026,0.07759789273302031
0.756517742475431,0.3217847485637968,0.7298009597399897,0.8833570254632257
0.5397218155358203,0.9370295522280792,0.15598315280562636,0.11232365183057458
0.30741465584292627,0.3816507956062445,0.09289034946924857,0.6022897095796298
0.19824833300274491,0.18082124436424962,0.7237196735906706,0.588808353677446
0.9891232693408014,0.8804455440828711,0.5374611698982747,0.9653783362109811
0.6849905662456379,0.5349858100360727,0.517497517451067,0.06312020161189236
0.8849334917308553,0.7343579903734643,0.7692623260632374,0.9253184812791391
0.0780274754421626,0.8583918111978441,0.6412389680997066,0.257755346522051
0.44239950451034105,0.8664841309478071,0.06898503202777961,0.2213927177324284
0.5314150217599334,0.8456548206933228,0.4631596392367163,0.32145240230124683
0.30229260896060595,0.325308279900721,0.4682010536721859,0.9850796758994136
0.5784806602419863,0.36337684399590486,0.3273249736802317,0.08071578757493136
0.9972348652890091,0.9696730995131553,0.4677870817875247,0.09864744764876354
0.6664936759787636,0.33152001710045553,0.9964185480299566,0.7051153163210373
